timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-16T18:39:56,codecarbon,568dd572-c24f-40ef-9f2f-7a8073c7b46f,0.4356527328491211,1.3038156863090289e-08,2.992786657809346e-08,42.5,0.0,2.860118865966797,5.1394325163629325e-06,0,3.451941901039391e-07,5.484626706466872e-06,Canada,CAN,quebec,,,Linux-6.6.31+rpt-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.4.2,4,Cortex-A72,,,-71.0997,48.4145,7.626983642578125,machine,N,1.0
2024-06-16T18:40:00,codecarbon,9ad8d5bb-a641-45ab-bc82-e4449ac2ebde,0.4491450786590576,1.3444823959671688e-08,2.993425643182332e-08,42.5,0.0,2.860118865966797,5.2996882134013706e-06,0,3.560069379363995e-07,5.65569515133777e-06,Canada,CAN,quebec,,,Linux-6.6.31+rpt-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.4.2,4,Cortex-A72,,,-71.0997,48.4145,7.626983642578125,machine,N,1.0
