timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-16T18:11:08,codecarbon,c79125bb-5856-4500-a3de-ef35c792af72,69.67013168334961,2.086793872168619e-06,2.995248927694132e-08,42.5,0.0,2.860118865966797,0.0008224822453326,0,5.5347767173770986e-05,0.0008778300125064,Canada,CAN,quebec,,,Linux-6.6.31+rpt-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.4.2,4,Cortex-A72,,,-71.0997,48.4145,7.626983642578125,machine,N,1.0
2024-06-16T18:12:12,codecarbon,60946619-8111-428f-9e4a-0d19167c82b4,60.197028160095215,1.8030426054263117e-06,2.9952352475459143e-08,42.5,0.0,2.860118865966797,0.0007106459736824036,0,4.7821325833954234e-05,0.0007584672995163579,Canada,CAN,quebec,,,Linux-6.6.31+rpt-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.4.2,4,Cortex-A72,,,-71.0997,48.4145,7.626983642578125,machine,N,1.0
