timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-13T01:58:14,codecarbon,a7c3ae0f-1578-42c0-9b0b-e99f5d461942,9.588169813156128,1.4893954386466192e-08,1.553367814369525e-09,0.0973,0.0,6.0,9.998407235410478e-08,0.0,6.165301799774171e-06,6.265285872128275e-06,Canada,CAN,quebec,,,macOS-15.0-arm64-arm-64bit,3.9.6,2.4.2,8,Apple M2,1,Apple M2,-71.0997,48.4145,16.0,machine,N,1.0
2024-06-13T01:58:24,codecarbon,41063573-01e8-4475-a00a-09da57d65c87,9.392845153808594,1.3900359720398604e-08,1.479888094904057e-09,0.0538,0.0,6.0,5.196702108118269e-08,0.0,5.795353651046753e-06,5.847320672127935e-06,Canada,CAN,quebec,,,macOS-15.0-arm64-arm-64bit,3.9.6,2.4.2,8,Apple M2,1,Apple M2,-71.0997,48.4145,16.0,machine,N,1.0
